|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
||2024|12.0|1.0|0.0|15.0|1.0|4.0|0.0|0.0|20.0|5.0|3.0|6.0|0.0||0.0|5.0|0.0|1.0|10.0|1.0|2.0|7.0|12.0|5.0|6.0|3.0|
|01.43.10.01.02. (At, Canlı, 3 Ve Daha Yukarı Yaşta (Kısrak))|2004||5.0|||13.0|8.0|1.0|8.0|28.0|70.0|10.0||2.0|18.0|8.0|110.0|1.0|3.0|25.0||25.0|1.0|70.0|30.0|2.0|5.0|
||2005||2.0|||12.0|7.0|1.0|18.0|22.0|0.0|15.0||2.0|19.0|4.0|115.0|1.0|3.0|30.0||40.0|1.0|60.0|25.0|4.0|5.0|
||2006||2.0|||10.0|6.0|1.0|18.0|32.0|10.0|15.0||1.0|20.0|3.0|92.0|1.0|2.0|30.0||40.0|1.0|50.0|24.0|4.0|6.0|
||2007||5.0|||9.0|1.0|4.0||22.0|19.0|10.0||0.0|3.0|6.0|30.0|2.0|1.0|40.0||34.0|4.0|28.0|27.0|2.0|2.0|
||2008||6.0|||10.0|2.0|3.0|3.0|21.0|9.0|8.0||8.0|35.0|5.0|7.0|2.0|2.0|12.0||36.0|3.0|40.0|23.0|3.0|3.0|
||2009||12.0||1.0|10.0|2.0|2.0|2.0|20.0|8.0|6.0||3.0|29.0|2.0|6.0|7.0|2.0|17.0|2.0|39.0|12.0|35.0|1.0|3.0|4.0|
||2010||4.0|0.0|2.0|10.0|3.0|0.0|3.0|21.0|0.0|4.0||2.0|33.0|3.0|5.0|8.0|2.0|10.0|3.0|0.0|1.0|25.0|5.0|6.0|5.0|
||2011|20.0|2.0|0.0|3.0|15.0|3.0|0.0|2.0|22.0|5.0|8.0||1.0|37.0|1.0|52.0|2.0|7.0|9.0|2.0|39.0|0.0|20.0|0.0|7.0|0.0|
||2012|30.0|6.0|0.0|2.0|16.0|2.0|0.0|2.0|60.0|15.0|7.0||2.0|33.0|1.0|21.0|2.0|0.0|10.0|0.0|38.0|0.0|25.0|3.0|6.0|5.0|
||2013|25.0|7.0|0.0|12.0|11.0|3.0|0.0|2.0|59.0|20.0|10.0||1.0|25.0|2.0|12.0|2.0|0.0|9.0|1.0|37.0|0.0|27.0|3.0|5.0|2.0|
||2014|23.0|9.0|0.0|16.0|11.0|5.0|0.0|3.0|56.0|13.0|11.0||0.0|15.0|2.0|14.0|2.0|5.0|9.0|2.0|0.0|0.0|27.0|0.0|5.0|5.0|
||2015|23.0|10.0|0.0|18.0|6.0|2.0|1.0|4.0|57.0|12.0|12.0|||13.0|2.0|15.0|6.0|3.0|8.0|5.0||0.0|25.0|120.0|6.0|8.0|
||2016|37.0|11.0|0.0|20.0|7.0|1.0|1.0|5.0|59.0|11.0|13.0|||11.0|2.0|10.0|7.0||9.0|7.0|9.0|0.0|24.0|118.0|5.0|9.0|
||2017|41.0|10.0|0.0|18.0|6.0|1.0|1.0|4.0|62.0|10.0|14.0|10.0|||2.0|9.0|9.0|1.0|10.0|7.0|13.0|0.0|30.0|119.0|6.0|10.0|
||2018|39.0|4.0|0.0|19.0|5.0||1.0|4.0|59.0|8.0|13.0|15.0|||2.0|8.0|8.0|1.0|12.0|6.0|14.0|0.0|31.0|122.0|6.0|7.0|
||2019|41.0|4.0||20.0|4.0||0.0|4.0|54.0|7.0|11.0|16.0|||2.0|10.0|12.0|1.0|15.0|8.0|12.0|0.0|30.0|123.0|7.0|6.0|
||2020|40.0|8.0|0.0|22.0|2.0|0.0|0.0|0.0|47.0|4.0|11.0|45.0|0.0||1.0|9.0|12.0|5.0|18.0|17.0|12.0|0.0|37.0|126.0|7.0|4.0|
||2021|45.0|7.0|0.0|18.0|2.0|5.0|4.0|4.0|65.0|3.0|13.0|115.0|0.0||5.0|7.0|14.0|12.0|16.0|14.0|12.0|68.0|38.0|150.0|10.0|3.0|
||2022|42.0|17.0|0.0|14.0|2.0|7.0|4.0|3.0|74.0|3.0|14.0|116.0|0.0||4.0|1.0|13.0|8.0|20.0|14.0|12.0|72.0|30.0|152.0|10.0|4.0|
||2023|45.0|21.0|0.0|12.0|1.0|4.0|5.0|2.0|74.0|5.0|14.0|99.0|0.0||5.0|2.0|13.0|4.0|24.0|13.0|10.0|64.0|29.0|54.0|18.0|3.0|
||2024|45.0|21.0|0.0|10.0|0.0|5.0|5.0|3.0|81.0|5.0|10.0|95.0|0.0||9.0|2.0|9.0|3.0|19.0|13.0|7.0|82.0|30.0|52.0|22.0|4.0|
|01.43.10.01.03. (At, Canlı, 3 Ve Daha Yukarı Yaşta (İğdiş Ve At))|2004||1.0|||0.0|0.0|1.0|3.0|0.0|0.0|15.0||0.0|0.0|1.0|23.0|1.0|0.0|8.0||20.0|1.0|60.0|1.0|0.0|10.0|
||2005||1.0|||0.0|0.0|1.0|0.0|11.0|0.0|25.0||0.0|0.0|1.0|25.0|1.0|0.0|0.0||0.0|1.0|50.0|1.0|0.0|15.0|
||2006||1.0|||0.0|0.0|1.0|0.0|0.0|10.0|25.0||0.0|0.0|1.0|15.0|1.0|0.0|0.0||0.0|1.0|60.0|1.0|0.0|15.0|
||2007||2.0|||0.0|2.0|1.0||0.0|8.0|1.0||0.0|26.0|2.0|0.0|3.0|1.0|10.0||0.0|3.0|3.0|1.0|1.0|4.0|
||2008||1.0|||0.0|3.0|0.0|0.0|0.0|9.0|2.0||8.0|3.0|1.0|10.0|3.0|2.0|11.0||0.0|2.0|10.0|0.0|4.0|6.0|
||2009||6.0||0.0|0.0|3.0|0.0|0.0|0.0|8.0|1.0||2.0|2.0|1.0|9.0|5.0|2.0|0.0|3.0|0.0|5.0|15.0|2.0|4.0|7.0|
||2010||2.0|0.0|2.0|0.0|2.0|0.0|0.0|0.0|0.0|1.0||1.0|0.0|2.0|6.0|1.0|1.0|0.0|3.0|0.0|3.0|16.0|1.0|6.0|7.0|
||2011|26.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|3.0||2.0|0.0|1.0|48.0|0.0|8.0|0.0|0.0|0.0|0.0|20.0|0.0|7.0|0.0|
||2012|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0|15.0|4.0||2.0|0.0|1.0|10.0|0.0|0.0|0.0|0.0|0.0|157.0|25.0|0.0|6.0|3.0|
||2013|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|10.0|4.0||0.0|3.0|2.0|10.0|0.0|0.0|0.0|0.0|0.0|162.0|27.0|0.0|7.0|4.0|
||2014|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|14.0|3.0||0.0|1.0|2.0|11.0|0.0|2.0|0.0|0.0|0.0|166.0|26.0|1.0|7.0|8.0|
||2015|0.0|0.0|0.0|13.0|0.0|0.0|0.0|0.0|0.0|13.0|4.0|||2.0|2.0|11.0|10.0|1.0|0.0|0.0||176.0|24.0|0.0|6.0|11.0|
||2016|0.0|0.0|0.0|14.0|0.0|0.0|0.0|0.0|0.0|14.0|3.0|||1.0|2.0|6.0|12.0||0.0|0.0|0.0|180.0|22.0|0.0|7.0|12.0|
||2017|0.0|0.0|0.0|19.0|0.0|0.0|0.0|0.0|0.0|12.0|2.0|3.0|||4.0|5.0|14.0|0.0|0.0|0.0|0.0|160.0|20.0|0.0|8.0|13.0|
||2018|0.0|0.0|0.0|19.0|0.0||0.0|0.0|0.0|10.0|4.0|6.0|||4.0|3.0|13.0|0.0|0.0|0.0|0.0|178.0|13.0|0.0|7.0|10.0|
||2019|0.0|0.0||22.0|0.0||3.0|0.0|0.0|8.0|2.0|5.0|||4.0|5.0|14.0|0.0|0.0|0.0|0.0|175.0|14.0|0.0|5.0|7.0|
||2020|0.0|2.0|0.0|18.0|0.0|0.0|3.0|8.0|0.0|8.0|4.0|4.0|0.0||5.0|3.0|14.0|0.0|0.0|18.0|4.0|185.0|14.0|0.0|3.0|5.0|
||2021|0.0|2.0|0.0|16.0|0.0|0.0|1.0|0.0|0.0|7.0|3.0|5.0|0.0||1.0|2.0|15.0|5.0|0.0|21.0|4.0|135.0|15.0|0.0|6.0|4.0|
||2022|0.0|4.0|0.0|16.0|0.0|0.0|3.0|0.0|0.0|6.0|2.0|4.0|0.0||5.0|2.0|14.0|3.0|0.0|17.0|4.0|131.0|12.0|0.0|13.0|3.0|
||2023|0.0|0.0|0.0|14.0|0.0|0.0|3.0|0.0|0.0|4.0|0.0|4.0|0.0||5.0|2.0|12.0|2.0|0.0|20.0|4.0|119.0|0.0|0.0|10.0|2.0|
||2024|0.0|0.0|0.0|15.0|0.0|0.0|3.0|0.0|0.0|6.0|0.0|4.0|0.0||4.0|3.0|5.0|1.0|0.0|20.0|4.0|132.0|0.0|1.0|10.0|2.0|
|01.43.10.01.04. (At, Canlı, 3 Ve Daha Yukarı Yaşta (Damızlık) (Aygır))|2004||0.0|||0.0|2.0|0.0|0.0|2.0|0.0|0.0||1.0|2.0|1.0|12.0|0.0|1.0|0.0||0.0|0.0|0.0|1.0|2.0|10.0|
||2005||0.0|||0.0|2.0|0.0|0.0|0.0|65.0|0.0||1.0|2.0|1.0|15.0|0.0|1.0|0.0||0.0|0.0|0.0|1.0|2.0|5.0|
||2006||0.0|||0.0|2.0|0.0|0.0|0.0|5.0|0.0||0.0|1.0|1.0|10.0|0.0|1.0|0.0||0.0|0.0|0.0|1.0|2.0|5.0|
||2007||2.0|||0.0|0.0|1.0||2.0|14.0|5.0||0.0|0.0|1.0|10.0|1.0|0.0|0.0||0.0|1.0|15.0|3.0|0.0|0.0|
||2008||0.0|||0.0|0.0|0.0|0.0|1.0|6.0|4.0||5.0|4.0|1.0|25.0|1.0|1.0|0.0||0.0|1.0|30.0|2.0|0.0|0.0|
||2009||2.0||1.0|0.0|0.0|0.0|0.0|2.0|5.0|3.0||3.0|3.0|6.0|15.0|0.0|1.0|0.0|2.0|0.0|10.0|35.0|0.0|0.0|0.0|
||2010||3.0|0.0|4.0|0.0|0.0|0.0|0.0|3.0|0.0|2.0||0.0|0.0|3.0|11.0|8.0|1.0|0.0|3.0|0.0|2.0|34.0|2.0|3.0|0.0|
||2011|0.0|4.0|0.0|2.0|0.0|3.0|0.0|0.0|4.0|5.0|8.0||0.0|0.0|0.0|250.0|0.0|2.0|0.0|2.0|5.0|0.0|20.0|0.0|5.0|0.0|
||2012|22.0|2.0|7.0|1.0|0.0|1.0|0.0|0.0|20.0|10.0|7.0||1.0|0.0|0.0|17.0|0.0|0.0|0.0|1.0|5.0|0.0|30.0|0.0|5.0|0.0|
||2013|23.0|3.0|8.0|7.0|0.0|2.0|0.0|0.0|19.0|15.0|7.0||0.0|1.0|0.0|15.0|0.0|0.0|0.0|1.0|8.0|0.0|31.0|0.0|6.0|3.0|
||2014|17.0|3.0|7.0|7.0|0.0|0.0|0.0|0.0|22.0|11.0|5.0||0.0|2.0|0.0|9.0|0.0|1.0|0.0|2.0|0.0|0.0|30.0|0.0|6.0|7.0|
||2015|17.0|4.0|2.0|8.0|0.0|0.0|0.0|0.0|21.0|12.0|6.0|||1.0|0.0|9.0|0.0|1.0|0.0|0.0||0.0|29.0|10.0|7.0|8.0|
||2016|34.0|5.0|3.0|7.0|0.0|2.0|0.0|0.0|20.0|11.0|5.0|||0.0|0.0|6.0|0.0||0.0|0.0|1.0|0.0|27.0|9.0|6.0|9.0|
||2017|37.0|4.0|2.0|6.0|0.0|0.0|0.0|0.0|21.0|10.0|3.0|0.0|||0.0|8.0|0.0|1.0|0.0|0.0|2.0|0.0|28.0|10.0|5.0|5.0|
||2018|36.0|1.0|2.0|6.0|0.0||0.0|0.0|19.0|8.0|4.0|0.0|||0.0|7.0|0.0|1.0|0.0|0.0|1.0|0.0|30.0|13.0|3.0|3.0|
||2019|37.0|1.0||4.0|0.0||1.0|0.0|27.0|9.0|1.0|0.0|||0.0|4.0|0.0|1.0|0.0|0.0|0.0|0.0|29.0|12.0|5.0|2.0|
||2020|36.0|8.0|0.0|3.0|0.0|0.0|1.0|0.0|22.0|8.0|0.0|0.0|0.0||0.0|5.0|0.0|2.0|2.0|0.0|0.0|0.0|26.0|15.0|5.0|1.0|
||2021|27.0|7.0|0.0|2.0|0.0|0.0|0.0|2.0|28.0|7.0|0.0|0.0|0.0||0.0|6.0|1.0|3.0|3.0|0.0|0.0|0.0|27.0|12.0|4.0|0.0|
||2022|21.0|11.0|0.0|2.0|0.0|0.0|0.0|1.0|33.0|6.0|0.0|0.0|0.0||0.0|11.0|1.0|3.0|4.0|0.0|0.0|0.0|22.0|10.0|0.0|0.0|
||2023|25.0|24.0|0.0|2.0|0.0|0.0|1.0|1.0|31.0|6.0|0.0|0.0|0.0||0.0|10.0|1.0|3.0|6.0|0.0|0.0|0.0|4.0|34.0|0.0|0.0|
||2024|34.0|28.0|0.0|2.0|0.0|0.0|1.0|1.0|33.0|8.0|0.0|0.0|0.0||0.0|11.0|1.0|1.0|4.0|0.0|0.0|0.0|3.0|26.0|0.0|0.0|
|01.43.10.02.01. (Katır, Canlı, 3 Yaşından Küçük (Dişi Ve Erkek))|2004|||||0.0|||||0.0|25.0|||1.0||0.0||13.0|||||0.0||3.0||
||2005|||||0.0|||||0.0|10.0|||1.0||0.0||13.0|||||0.0||3.0||
||2006|||||0.0|||||20.0|10.0|||3.0||1.0||10.0|||||10.0||3.0||
||2007|||||10.0|||0.0||1.0||||2.0||2.0||9.0|||||2.0||||
||2008|||||11.0|||0.0||10.0|3.0||10.0|0.0||50.0||22.0|||||20.0||2.0||
||2009||||5.0|10.0|||0.0||11.0|3.0||5.0|0.0||20.0|2.0|13.0|||||15.0||3.0||
||2010|||0.0|6.0|0.0|||1.0|0.0|0.0|4.0||6.0|0.0||0.0|1.0|11.0|0.0|0.0|0.0||10.0|2.0|8.0|0.0|
||2011|0.0||0.0|0.0|50.0||0.0|2.0|0.0|5.0|0.0||5.0|0.0|0.0|10.0|0.0|25.0|0.0|0.0|0.0||8.0|0.0|0.0|0.0|
||2012|0.0|0.0||2.0|60.0||0.0|2.0||3.0|6.0||69.0|0.0|0.0|0.0|0.0|4.0|0.0|0.0|||0.0|0.0|3.0||
||2013|0.0|0.0|0.0|98.0|55.0|0.0|0.0|1.0|0.0|2.0|4.0||30.0|0.0|0.0|0.0|0.0|3.0|0.0|0.0|0.0|0.0|5.0|0.0|2.0|0.0|
||2014|0.0|0.0|1.0|98.0|58.0|0.0|0.0|1.0|0.0|4.0|3.0||15.0|0.0|0.0|3.0|0.0|5.0|0.0|0.0|0.0|0.0|7.0|0.0|2.0|0.0|
||2015|1.0|||90.0|42.0|||||7.0|2.0|||0.0||3.0||3.0|||||8.0|0.0|3.0||
||2016|2.0|||95.0|42.0|||||8.0|3.0|||0.0||1.0||1.0|||||7.0|0.0|4.0||
||2017|3.0|||85.0|41.0|||||7.0|4.0|0.0||||0.0||0.0|||||5.0|0.0|5.0||
||2018||||92.0|38.0|||||10.0|5.0|0.0||||0.0||0.0|||||4.0|2.0|4.0||
||2019||||90.0|37.0|||||8.0|4.0|0.0||||1.0|||||||6.0|1.0|3.0||
||2020|0.0|0.0|0.0|77.0|11.0|0.0|0.0|0.0|0.0|8.0|4.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|4.0|0.0|0.0|
||2021|0.0|0.0|0.0|71.0|10.0|0.0|0.0|0.0|0.0|7.0|5.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|5.0|0.0|0.0|
||2022|0.0|0.0|0.0|72.0|8.0|0.0|0.0|0.0|0.0|6.0|4.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|0.0|0.0|0.0|
||2023|0.0|0.0|0.0|60.0|5.0|0.0|0.0|0.0|0.0|4.0|4.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9.0|0.0|0.0|0.0|
||2024|0.0|0.0|0.0|60.0|4.0|0.0|0.0|0.0|0.0|6.0|4.0|0.0|0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|01.43.10.02.02. (Katır, Canlı, 3 Ve Daha Yukarı Yaşta (Dişi Ve Erkek))|2004|||||5.0|||||40.0|10.0|||2.0||15.0||40.0|||||50.0||5.0||
||2005|||||5.0|||||35.0|30.0|||2.0||15.0||40.0|||||40.0||5.0||
||2006|||||5.0|||||30.0|30.0|||3.0||1.0||32.0|||||30.0||5.0||
||2007|||||17.0|||3.0||4.0||||6.0||8.0||35.0|||||3.0||||
||2008|||||18.0|||5.0||20.0|3.0||16.0|1.0||50.0||34.0|||||20.0||4.0||
||2009||||9.0|19.0|||3.0||17.0|3.0||8.0|2.0||30.0|3.0|24.0|||||15.0||3.0||
||2010|||0.0|11.0|0.0|||4.0|0.0|0.0|4.0||12.0|3.0||0.0|2.0|23.0|0.0|0.0|0.0||18.0|2.0|6.0|0.0|
||2011|3.0||0.0|0.0|100.0||0.0|3.0|0.0|5.0|0.0||10.0|3.0|0.0|40.0|0.0|35.0|0.0|0.0|0.0||17.0|0.0|0.0|0.0|
||2012|3.0|0.0||3.0|75.0||0.0|3.0||2.0|6.0||31.0|4.0|0.0|0.0|0.0|13.0|0.0|0.0|||0.0|5.0|2.0||
||2013|3.0|0.0|4.0|27.0|65.0|0.0|0.0|4.0|0.0|3.0|8.0||10.0|5.0|0.0|0.0|0.0|12.0|0.0|0.0|0.0|0.0|15.0|5.0|3.0|0.0|
||2014|3.0|0.0|4.0|27.0|57.0|0.0|0.0|4.0|0.0|5.0|10.0||5.0|5.0|0.0|2.0|0.0|25.0|0.0|0.0|0.0|0.0|16.0|6.0|3.0|0.0|
||2015|3.0|||25.0|38.0|||||8.0|8.0|||4.0||2.0||17.0|||||15.0|5.0|4.0||
||2016|4.0|||26.0|38.0|||||9.0|5.0|||3.0||2.0||11.0|||||17.0|6.0|3.0||
||2017|5.0|||29.0|37.0|||||10.0|3.0|3.0||||3.0||4.0|||||10.0|7.0|4.0||
||2018||||30.0|35.0|||||9.0|4.0|2.0||||2.0||2.0|||||12.0|5.0|5.0||
||2019||||28.0|34.0|||||10.0|3.0|2.0||||1.0|||||||10.0|4.0|4.0||
||2020|0.0|0.0|0.0|27.0|12.0|0.0|0.0|0.0|0.0|11.0|5.0|2.0|0.0||0.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|10.0|6.0|0.0|0.0|
||2021|0.0|0.0|0.0|22.0|11.0|0.0|0.0|0.0|0.0|9.0|4.0|2.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|11.0|7.0|0.0|0.0|
||2022|0.0|0.0|0.0|18.0|9.0|0.0|0.0|0.0|0.0|8.0|3.0|2.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|9.0|6.0|0.0|0.0|
||2023|0.0|0.0|0.0|12.0|6.0|0.0|0.0|0.0|0.0|8.0|3.0|2.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|10.0|0.0|0.0|0.0|
||2024|3.0|0.0|0.0|10.0|5.0|0.0|0.0|0.0|0.0|8.0|3.0|0.0|0.0||0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|01.43.10.03.01. (Eşek, Canlı, 1 Yaşından Küçük (Dişi Ve Erkek))|2004|0.0|7.0|30.0|34.0|11.0|15.0|1.0|50.0|32.0|0.0|40.0||40.0|22.0|5.0|30.0|4.0|70.0|70.0||4.0|4.0|32.0|9.0|83.0|50.0|
||2005|0.0|5.0|32.0|33.0|10.0|12.0|1.0|5.0|28.0|5.0|30.0||50.0|10.0|3.0|40.0|3.0|55.0|21.0||1.0|3.0|30.0|8.0|83.0|30.0|
||2006|10.0|5.0|30.0|25.0|15.0||1.0|5.0|32.0|20.0|30.0||50.0|6.0|2.0|24.0|2.0|50.0|21.0||1.0|2.0|40.0|7.0|63.0|30.0|
||2007|8.0|2.0|15.0|26.0|13.0|13.0|0.0|40.0|28.0|11.0|70.0||29.0|2.0|1.0|100.0|1.0|59.0|40.0||3.0|2.0|10.0|4.0|30.0|32.0|
||2008|4.0|2.0|14.0|25.0|12.0|10.0|0.0|42.0|26.0|15.0|65.0||18.0|1.0|1.0|50.0|1.0|55.0|40.0||5.0|2.0|30.0|4.0|26.0|33.0|
||2009|2.0|2.0|15.0|55.0|11.0|10.0||35.0|27.0|14.0|64.0||25.0|3.0|2.0|50.0|2.0|54.0|45.0|10.0|6.0|2.0|25.0|9.0|25.0|36.0|
||2010|4.0|3.0|14.0|58.0|12.0|14.0||23.0|26.0|0.0|63.0||29.0|5.0|3.0|30.0|1.0|45.0|35.0|10.0|0.0|1.0|45.0|12.0|19.0|38.0|
||2011|20.0|0.0|12.0|68.0|30.0|7.0|0.0|25.0|32.0|25.0|58.0||88.0|4.0|4.0|120.0|0.0|52.0|98.0|4.0|1.0|0.0|15.0|10.0|17.0|43.0|
||2012|5.0|2.0|5.0|18.0|40.0|8.0|0.0|42.0|90.0|30.0|55.0||98.0|2.0|4.0|63.0|0.0|50.0|30.0|2.0|2.0|0.0|20.0|50.0|27.0|14.0|
||2013|6.0|2.0|4.0|77.0|35.0|6.0|0.0|40.0|100.0|40.0|50.0||50.0|3.0|3.0|59.0|0.0|45.0|30.0|0.0|3.0|0.0|25.0|40.0|26.0|40.0|
||2014|5.0|1.0|0.0|101.0|37.0|5.0|5.0|45.0|130.0|40.0|38.0||38.0|3.0|3.0|42.0|0.0|81.0|30.0|1.0|6.0|0.0|25.0|10.0|10.0|49.0|
||2015|6.0|0.0|30.0|110.0|28.0|6.0|4.0|2.0|132.0|30.0|39.0|||8.0|3.0|36.0|0.0|64.0|32.0|2.0|1.0||22.0|1.0|12.0|60.0|
||2016|14.0|0.0|28.0|105.0|28.0|10.0|2.0|5.0|136.0|29.0|41.0|||6.0|3.0|28.0|3.0|57.0|36.0|3.0|3.0||20.0|2.0|13.0|55.0|
||2017|16.0|0.0|20.0|106.0|27.0|11.0|3.0|4.0|133.0|30.0|45.0|4.0|||3.0|23.0|5.0|41.0|44.0|3.0|15.0||20.0|3.0|15.0|60.0|
||2018|14.0|0.0|18.0|86.0|26.0|4.0|3.0|4.0|125.0|30.0|55.0|3.0|||3.0|10.0|4.0|34.0|47.0|4.0|14.0||21.0|30.0|14.0|55.0|
||2019|13.0|0.0|15.0|84.0|25.0|6.0|2.0|0.0|110.0|21.0|62.0|4.0|||3.0|14.0|7.0|23.0|60.0|2.0|15.0||25.0|25.0|13.0|45.0|
||2020|13.0|0.0|17.0|89.0|11.0|4.0|3.0|0.0|100.0|18.0|65.0|5.0|0.0||3.0|8.0|6.0|20.0|60.0|0.0|12.0|0.0|22.0|26.0|11.0|39.0|
||2021|10.0|0.0|16.0|93.0|10.0|5.0|0.0|0.0|108.0|19.0|80.0|6.0|0.0||1.0|5.0|6.0|14.0|65.0|0.0|5.0|0.0|23.0|30.0|2.0|35.0|
||2022|8.0|0.0|12.0|84.0|8.0|7.0|0.0|0.0|111.0|15.0|90.0|5.0|0.0||2.0|0.0|7.0|15.0|50.0|2.0|5.0|0.0|20.0|33.0|0.0|31.0|
||2023|0.0|0.0|7.0|75.0|5.0|9.0|0.0|0.0|102.0|14.0|97.0|3.0|0.0||2.0|0.0|7.0|0.0|65.0|4.0|8.0|0.0|24.0|0.0|0.0|28.0|
||2024|0.0|0.0|7.0|75.0|4.0|12.0|0.0|0.0|104.0|16.0|84.0|1.0|0.0||0.0|0.0|1.0|0.0|57.0|4.0|7.0|0.0|15.0|0.0|0.0|26.0|
|01.43.10.03.02. (Eşek, Canlı, 1 Ve Daha Yukarı Yaşta (Dişi Ve Erkek))|2004|42.0|10.0|60.0|127.0|26.0|103.0|1.0|150.0|100.0|55.0|400.0||130.0|130.0|7.0|220.0|7.0|380.0|395.0||18.0|4.0|135.0|98.0|115.0|150.0|
||2005|40.0|10.0|58.0|110.0|22.0|108.0|1.0|25.0|100.0|55.0|420.0||150.0|95.0|2.0|230.0|4.0|360.0|450.0||3.0|3.0|160.0|45.0|115.0|175.0|
||2006|10.0|9.0|56.0|77.0|15.0||1.0|25.0|110.0|63.0|420.0||162.0|102.0|2.0|220.0|4.0|320.0|450.0||3.0|3.0|150.0|43.0|91.0|170.0|
||2007|9.0|7.0|50.0|97.0|13.0|29.0|1.0|75.0|100.0|55.0|180.0||150.0|72.0|2.0|300.0|2.0|287.0|251.0||14.0|2.0|15.0|26.0|155.0|90.0|
||2008|6.0|7.0|48.0|95.0|12.0|25.0|1.0|72.0|80.0|46.0|170.0||32.0|65.0|2.0|100.0|2.0|98.0|251.0||12.0|2.0|50.0|26.0|162.0|89.0|
||2009|7.0|8.0|52.0|87.0|13.0|25.0||70.0|82.0|45.0|165.0||43.0|57.0|8.0|60.0|3.0|99.0|203.0|10.0|14.0|3.0|45.0|11.0|163.0|90.0|
||2010|8.0|3.0|50.0|90.0|13.0|27.0||64.0|83.0|0.0|166.0||72.0|56.0|7.0|75.0|6.0|85.0|185.0|13.0|0.0|4.0|55.0|18.0|146.0|85.0|
||2011|30.0|0.0|54.0|85.0|45.0|13.0|0.0|62.0|90.0|25.0|162.0||197.0|46.0|6.0|230.0|5.0|158.0|234.0|6.0|14.0|29.0|35.0|30.0|133.0|105.0|
||2012|7.0|3.0|55.0|42.0|40.0|23.0|0.0|78.0|260.0|30.0|164.0||152.0|45.0|6.0|119.0|5.0|130.0|200.0|3.0|13.0|20.0|80.0|88.0|143.0|56.0|
||2013|10.0|3.0|56.0|153.0|20.0|21.0|0.0|80.0|250.0|20.0|180.0||100.0|48.0|7.0|111.0|5.0|126.0|200.0|5.0|12.0|10.0|75.0|98.0|144.0|65.0|
||2014|20.0|4.0|82.0|138.0|20.0|21.0|10.0|82.0|266.0|50.0|185.0||85.0|37.0|5.0|105.0|7.0|203.0|200.0|3.0|15.0|6.0|75.0|92.0|99.0|71.0|
||2015|20.0|5.0|95.0|120.0|17.0|35.0|11.0|63.0|262.0|66.0|183.0|||30.0|5.0|108.0|18.0|193.0|205.0|5.0|20.0||68.0|92.0|95.0|140.0|
||2016|38.0|6.0|75.0|121.0|17.0|31.0|13.0|65.0|265.0|65.0|175.0|||28.0|5.0|135.0|19.0|178.0|225.0|5.0|18.0||60.0|91.0|96.0|110.0|
||2017|41.0|7.0|85.0|118.0|18.0|31.0|12.0|61.0|272.0|60.0|180.0|30.0|||5.0|136.0|24.0|142.0|270.0|5.0|25.0||60.0|90.0|94.0|115.0|
||2018|36.0|5.0|81.0|144.0|17.0|28.0|12.0|62.0|264.0|60.0|200.0|28.0|||5.0|123.0|21.0|124.0|280.0|1.0|29.0||65.0|85.0|96.0|100.0|
||2019|37.0|5.0|80.0|140.0|16.0|23.0|13.0|54.0|249.0|55.0|215.0|30.0|||5.0|109.0|28.0|103.0|320.0|3.0|26.0||60.0|75.0|93.0|85.0|
